default,housing,loan,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,job_unknown,marital_married,marital_single,education_secondary,education_tertiary,education_unknown,contact_telephone,contact_unknown,month_aug,month_dec,month_feb,month_jan,month_jul,month_jun,month_mar,month_may,month_nov,month_oct,month_sep,poutcome_other,poutcome_success,poutcome_unknown,age,balance,day,duration,campaign,pdays,previous
0,0,0,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,-1.0562696524273598,0.12107185807539463,0.3740520633526504,-0.7118608021259983,-0.5768294699140059,-0.4072182979332062,-0.3204128219555523
0,1,1,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,-0.7725828148853345,1.1186442967405494,-0.5960264557452027,-0.1691938897666138,-0.5768294699140059,2.9890440835684733,2.0417337219678915
0,1,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.5834582565239843,-0.024144382996115262,0.010272618690955485,-0.3038984424799362,-0.5768294699140059,2.899143020528723,0.27012381402530866
0,1,1,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,-1.0562696524273598,0.017725746008484842,-1.5661049748430558,-0.25001662139460723,0.3879674348145256,-0.4072182979332062,-0.3204128219555523
0,1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,1.6860364438122186,-0.4727529080454021,-1.3235853450685926,-0.14610168073004423,-0.5768294699140059,-0.4072182979332062,-0.3204128219555523
0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,-0.5834582565239843,-0.22452285751813003,0.859091322901577,-0.47324130874811293,-0.255230501671162,1.3608359418485507,1.4511970859870305
0,1,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,-0.48889597734330914,-0.3707360064230828,-0.2322470110835078,0.2964989924708723,-0.5768294699140059,2.899143020528723,0.8606604500061695
0,1,0,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,-0.2052091398012838,-0.423904424206702,-1.202325530181361,-0.4347542936871637,-0.255230501671162,-0.4072182979332062,-0.3204128219555523
0,1,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,-0.016084581439933576,-0.3993140309817781,-0.2322470110835078,-0.7965322352600868,-0.255230501671162,-0.4072182979332062,-0.3204128219555523
0,1,1,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.17303997692141665,-0.5019955378263926,0.1315324335781871,0.18873535030021438,-0.5768294699140059,1.071154738720466,0.8606604500061695
0,1,0,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,-0.2052091398012838,2.6422517688523866,0.49531187823988204,0.034787290056417314,-0.5768294699140059,-0.4072182979332062,-0.3204128219555523
0,1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.17303997692141665,-0.38502501870243044,0.1315324335781871,-0.5810049509187709,-0.255230501671162,-0.4072182979332062,-0.3204128219555523
0,0,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,-0.48889597734330914,-0.10422931228269165,-0.35350682597073946,0.24646587289163827,-0.255230501671162,-0.4072182979332062,-0.3204128219555523
0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,-2.001892444234111,-0.3059369972492969,1.7079100271121985,-0.0113971280167218,-0.5768294699140059,-0.4072182979332062,-0.3204128219555523
0,1,1,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,-0.9617073732466848,-0.35312396803225893,1.5866502122249668,-0.6733737870650491,-0.5768294699140059,2.0101213971356366,0.27012381402530866
0,0,1,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,-0.11064686062060869,-0.40828620148276384,1.5866502122249668,-0.2885036364555565,-0.255230501671162,-0.4072182979332062,-0.3204128219555523
0,0,0,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,1.4023496062701932,0.8807156271588537,1.3441305824505034,-0.09606856115081018,0.7095664030573694,-0.4072182979332062,-0.3204128219555523
0,1,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.394333698162634,0.29719224198363314,0.49531187823988204,-0.577156249412676,-0.5768294699140059,1.1210997737425497,0.8606604500061695
0,1,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,-1.5290810483307355,-0.5461917851090261,0.859091322901577,-0.05373284458376599,-0.5768294699140059,-0.4072182979332062,-0.3204128219555523
0,0,0,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,-0.9617073732466848,-0.42888896337391624,-1.0810657152941292,-0.4463003982054485,-0.5768294699140059,1.1210997737425497,0.27012381402530866
0,1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,-0.2997714189819589,-0.4727529080454021,0.25279224846541876,-0.6464328765223847,-0.255230501671162,-0.4072182979332062,-0.3204128219555523
0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0.07847769774074154,-0.46743606626704015,0.3740520633526504,-0.4770900102542079,0.0663684665716818,-0.4072182979332062,-0.3204128219555523
0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0.26760225610209176,-0.43752883126375436,-0.4747666408579711,-0.5963997569431506,-0.255230501671162,-0.4072182979332062,-0.3204128219555523
0,0,0,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0.26760225610209176,-0.44184876520867344,-1.0810657152941292,-0.5348205328456318,-0.255230501671162,-0.4072182979332062,-0.3204128219555523
0,0,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,-1.4345187691500603,-0.2923125901922445,1.7079100271121985,-0.365477666577455,0.0663684665716818,-0.4072182979332062,-0.3204128219555523
0,0,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,-0.016084581439933576,1.4821833533360456,0.49531187823988204,-0.315444546998221,-0.255230501671162,-0.4072182979332062,-0.3204128219555523
0,1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,1.3077873270895182,-0.2643991708558444,-1.3235853450685926,-0.06527894910205077,-0.5768294699140059,-0.4072182979332062,-0.3204128219555523
0,0,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2.4425346772576195,-0.24147029068665865,0.1315324335781871,-0.5579127418822013,-0.5768294699140059,0.6516164445349645,0.8606604500061695
0,0,1,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,1.4023496062701932,-0.2122276609056681,1.7079100271121985,-0.4424516966993535,-0.255230501671162,-0.4072182979332062,-0.3204128219555523
0,0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,1.1186627687281678,-0.437861133874902,0.6165716931271137,-0.731104309656473,-0.255230501671162,-0.4072182979332062,-0.3204128219555523
0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,2.537096956438295,0.9192627300519776,-0.2322470110835078,2.4363770298596514,-0.255230501671162,-0.4072182979332062,-0.3204128219555523
0,0,0,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,-0.9617073732466848,-0.4159291615391591,1.3441305824505034,-0.7041633991138085,0.0663684665716818,-0.4072182979332062,-0.3204128219555523
0,0,0,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,1.6860364438122186,-0.45879619837720204,0.6165716931271137,-0.8619601608637005,-0.5768294699140059,-0.4072182979332062,-0.3204128219555523
0,1,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,-0.8671450940660096,0.36996651382496193,1.222870767563272,2.671147821731442,1.0311653713002131,-0.4072182979332062,-0.3204128219555523
0,0,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,0.7404136520054674,-0.06235918327809155,-0.35350682597073946,0.34653211205010637,0.0663684665716818,-0.4072182979332062,-0.3204128219555523
0,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,0.07847769774074154,0.1290471207429375,-0.2322470110835078,-0.4386029951932586,-0.5768294699140059,-0.4072182979332062,-0.3204128219555523
0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,3.482719748245046,-0.39665561009259714,0.7378315080143453,-0.6425841750162897,-0.5768294699140059,-0.4072182979332062,-0.3204128219555523
0,1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,-0.8671450940660096,0.22142724664197583,-0.2322470110835078,-0.5078796223029672,-0.5768294699140059,-0.4072182979332062,-0.3204128219555523
0,1,0,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,-0.7725828148853345,0.8348578668204821,-1.202325530181361,1.928348431055121,-0.5768294699140059,3.0190111045817236,0.8606604500061695
0,1,0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,-1.7182056066920857,-0.35212706019881607,1.7079100271121985,-0.9543289970099788,4.890352990214339,-0.4072182979332062,-0.3204128219555523
0,1,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,-0.2997714189819589,3.505241650002755,0.1315324335781871,1.3279509961043126,-0.255230501671162,0.6116604165172976,1.4511970859870305
0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,-0.48889597734330914,-0.2889895640807683,-0.5960264557452027,-0.6079458614614354,-0.255230501671162,-0.4072182979332062,-0.3204128219555523
0,1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,1.0241004895474928,-0.10157089139351069,-0.35350682597073946,0.3888678286171505,-0.5768294699140059,-0.4072182979332062,-0.3204128219555523
0,1,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,-0.8671450940660096,-0.3411610740309446,-0.35350682597073946,-0.22692441235803767,0.0663684665716818,-0.4072182979332062,-0.3204128219555523
0,1,0,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,-0.8671450940660096,0.2596420469239521,0.6165716931271137,-0.9735725045404534,0.3879674348145256,-0.4072182979332062,-0.3204128219555523
0,1,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,-0.6780205357046594,-0.18298503112467757,-1.0810657152941292,-0.6117945629675303,-0.255230501671162,-0.4072182979332062,-0.3204128219555523
0,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1.3077873270895182,-0.4245690294289972,-1.6873647897302875,-0.7888348322478969,0.0663684665716818,-0.3472842559067059,0.8606604500061695
0,1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,-1.4345187691500603,-0.4727529080454021,0.6165716931271137,0.6197899189828461,-0.5768294699140059,-0.4072182979332062,-0.3204128219555523
1,1,1,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,-0.8671450940660096,-0.7548778249097313,-1.4448451599558243,-0.2307731138641326,-0.5768294699140059,-0.4072182979332062,-0.3204128219555523
0,1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,1.8751610021735687,1.0654758789569303,1.3441305824505034,-0.3192932485043159,-0.5768294699140059,0.5217593534775473,0.27012381402530866
0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0.3621645352827669,-0.1922895042368109,-1.3235853450685926,2.9020699120971374,0.0663684665716818,-0.4072182979332062,-0.3204128219555523
0,1,0,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,-0.394333698162634,-0.3969879127037447,0.49531187823988204,5.680832399497675,-0.255230501671162,-0.4072182979332062,-0.3204128219555523
0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,-0.2997714189819589,-0.4561377774880211,1.5866502122249668,-0.6387354735101948,-0.255230501671162,-0.4072182979332062,-0.3204128219555523
0,1,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,-0.6780205357046594,0.0386608105107849,-0.11098719619627616,0.6813691430803649,-0.5768294699140059,0.162155101318546,0.27012381402530866
0,1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,1.1186627687281678,0.26861421742493785,-0.2322470110835078,0.030938588550322388,0.0663684665716818,-0.4072182979332062,-0.3204128219555523
0,1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0.6458513728247922,0.5454222925109052,-0.11098719619627616,-0.40396468163840427,-0.255230501671162,-0.4072182979332062,-0.3204128219555523
0,0,1,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,1.4969118854508683,-0.44550409393129725,-1.4448451599558243,-0.4770900102542079,-0.5768294699140059,-0.4072182979332062,-0.3204128219555523
0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,-0.7725828148853345,0.24335921897771873,0.1315324335781871,0.1194587231905057,-0.5768294699140059,-0.4072182979332062,-0.3204128219555523
0,1,1,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,-0.48889597734330914,-0.4391903443194925,1.222870767563272,0.1925840518063093,-0.5768294699140059,-0.4072182979332062,-0.3204128219555523
